3.83677554 9.97209936 9.80835339 6.85541984 6.50459276 0.00000000	(0)
7.24789941 5.41226856 2.76891204 1.60652009 9.69925413 0.00000000	(1)
9.24216897 4.70909885 6.93758842 1.07207308 1.04543558 0.00000000	(2)
5.85162940 4.71309665 7.73277010 0.30346008 7.06965096 0.00000000	(3)
4.93619834 5.00226189 9.58582286 3.49937400 2.23771147 0.00000000	(4)
8.70088502 2.27318525 8.95448239 8.72195468 0.18517218 0.00000000	(5)
5.39857204 1.06880079 8.66186079 1.39658910 4.39657758 0.00000000	(6)
5.14888820 4.66206025 9.17167773 6.29226254 5.14117647 0.00000000	(7)
1.81553937 3.94668581 3.93310710 6.16727944 4.52266529 0.00000019	(8)
9.12810052 7.08206914 5.54496877 9.23238208 0.89730780 0.00000000	(9)
3.22474559 2.82433517 6.05864996 3.33764457 6.78648774 0.00000000	(10)
5.91595304 2.35301232 8.02202684 8.67333552 1.28759671 0.00000000	(11)
9.36696125 6.49240369 8.71555846 4.08098468 2.19389935 0.00000000	(12)
9.92760689 0.30127496 5.98977652 9.67295278 1.17336574 0.00000000	(13)
0.30820231 1.53796418 8.71323384 1.58239844 0.29466839 0.00000000	(14)
7.83353848 3.61527483 5.87787990 2.48549159 8.00138650 0.00000000	(15)
3.84741512 7.69415054 4.13599357 6.79314587 5.81853876 0.00000000	(16)
8.14924207 4.01166054 2.03161556 3.58325539 8.62035036 0.00000000	(17)
1.30631177 3.75706073 5.50698547 6.08255444 5.49428609 0.00000007	(18)
5.39393032 4.61862015 9.54174771 3.68377561 6.47014552 0.00000000	(19)
6.12969406 4.67425358 2.97127140 9.18393884 0.83439698 0.00000000	(20)
4.72235495 7.61268444 6.06386341 4.30195029 1.91028463 0.00000000	(21)
4.12809584 8.48319404 5.24489063 7.97434308 5.65152404 0.00000000	(22)
0.12823118 8.28328298 2.53323891 6.24707990 7.64418360 0.00000000	(23)
7.15699904 7.33045299 0.82144802 4.65462424 4.55206042 0.00000000	(24)
6.26412090 6.05258732 0.73156167 2.99757100 4.03338086 0.00000000	(25)
1.60109877 7.02068909 2.39757408 6.13833509 2.55454263 0.00000004	(26)
6.01206903 1.11308574 8.90163334 9.70069148 0.13817507 0.00000188	(27)
7.34824117 4.78522477 2.93805497 9.69790507 9.85165645 0.00000000	(28)
9.71630197 6.08703415 6.13694221 2.31439853 2.68093956 0.00000000	(29)
1.21470680 9.02332983 9.28873171 2.34861060 3.19703079 0.00000156	(30)
9.94408998 5.77693082 1.41881511 6.92827629 6.90486825 0.00000000	(31)
9.61789460 1.61197926 0.66665677 1.49305616 3.26845225 0.00000000	(32)
4.03531944 2.09561864 2.51116863 2.47542847 8.04835982 0.00000000	(33)
7.20940487 0.08103476 8.55484481 5.82875474 0.18616693 0.00000000	(34)
2.60128323 9.65546699 9.60142247 2.15514816 0.77877713 0.00000000	(35)
2.74227260 3.98933327 4.25083028 1.65293172 0.85305324 0.00000000	(36)
0.05205961 3.30259798 0.20076577 8.42165988 1.10424909 0.00000000	(37)
5.21811094 6.24216487 6.35627196 1.94107476 1.32028908 0.99999975	(38)
8.04560749 7.72021722 5.11075918 1.73325705 3.82574322 0.00000183	(39)
4.31656945 3.60661741 2.74517153 6.20692793 2.69303081 0.00000005	(40)
3.48415081 8.37465515 8.97012057 2.27909270 1.63672150 0.00000000	(41)
1.94638708 4.66721004 0.43803766 1.54289492 6.83048953 0.00000000	(42)
0.33764654 1.18560602 7.61198838 1.26137469 3.41842855 0.00000000	(43)
3.01280338 9.77154477 2.76625114 6.83510123 7.67385168 0.00000000	(44)
4.19875436 3.69371756 1.53925135 1.06371313 1.25389579 0.00000000	(45)
4.78753583 5.01140586 6.80945333 0.55540427 7.33826788 0.00000003	(46)
9.54254703 9.45118714 7.20696225 7.31064296 6.97052738 0.00002005	(47)
7.05610207 8.85316666 1.53289924 2.50883882 3.48946248 0.00000000	(48)
5.79252482 8.70460575 6.80389258 8.44175055 2.45414583 0.00000000	(49)
2.45762456 4.48610550 3.31672652 7.71746124 4.73092792 0.00000000	(50)
3.60131301 0.92076329 1.69911907 4.85891312 3.55181663 0.00000000	(51)
1.87309480 7.73237123 2.51596509 6.05892509 2.80022196 0.00000001	(52)
8.03765425 5.03327350 8.89221289 9.91399481 3.51744712 0.00000000	(53)
6.19766500 9.51458095 9.53560067 2.73047852 0.40636131 0.00000000	(54)
5.88168747 5.82520547 1.76890324 3.10702520 7.70278300 0.00000000	(55)
7.17803166 4.06783000 7.58290043 8.34293429 8.20942857 0.00000000	(56)
6.82671984 2.36828142 8.99980682 8.57782487 7.51200422 0.00000000	(57)
8.43353465 1.54011769 4.63125160 0.36399805 3.91394990 0.00000000	(58)
2.36733157 0.62256706 6.41984698 9.45923279 9.55753596 0.00000001	(59)
9.13151732 9.83241526 9.58884262 4.72562976 5.74495634 0.00000000	(60)
9.07535220 5.04825373 7.00351408 0.23249694 1.17514462 0.00000000	(61)
5.63572658 6.23107643 4.37762387 1.90689394 7.09225826 0.00000051	(62)
0.25138770 9.82699229 4.19699077 4.86653190 7.95795733 0.00000000	(63)
0.30533316 4.84803634 0.53986441 8.48389893 2.40376985 0.00000000	(64)
4.38542213 7.69612690 0.28144136 1.81109587 8.61577293 0.00000000	(65)
9.37115378 6.67172730 7.49685481 2.28716473 4.58156282 0.00000000	(66)
5.54113747 8.02205227 1.03533390 0.98773642 5.49471379 0.00000000	(67)
0.81362093 2.08365581 0.88308314 1.38712700 1.46775053 0.00000000	(68)
2.93451892 4.69852480 2.86629781 5.48950503 8.63940850 0.00000000	(69)
8.08376883 1.74794904 6.39013250 5.88921733 6.81923075 0.00000000	(70)
5.30566924 3.25288750 7.76683917 9.48355910 5.05325132 0.00000000	(71)
4.72196262 4.88012995 9.63091846 3.92927085 1.86697299 0.00000000	(72)
8.91419161 0.81487513 3.96319691 8.71773447 0.60214864 0.00000000	(73)
5.11158669 2.23165172 8.28606002 6.17851428 3.12575423 0.00000000	(74)
1.78359610 9.96103770 9.07580595 2.51452667 0.91119310 0.00000000	(75)
1.77562740 4.66946342 4.69442297 9.53956708 5.36530490 0.00000000	(76)
7.54904056 0.75850376 3.92733638 0.02840693 4.61621277 0.00000000	(77)
4.76104303 9.00226730 4.06182672 3.19799982 8.89577131 0.00000012	(78)
4.98096170 9.70560809 7.48172620 1.39446134 5.81052632 0.00000000	(79)
4.88716038 7.41842415 5.26022162 5.73140392 1.67890868 0.00000003	(80)
0.42477133 9.80326134 0.32823290 9.18106467 2.15790808 0.00000000	(81)
3.23765026 7.18686002 6.72911914 4.12141330 6.12325333 0.00000000	(82)
4.64488168 3.22953112 7.05296718 5.37257348 2.39253325 0.00000013	(83)
2.15995675 3.83424148 4.15803525 3.07510588 3.54325336 0.99999975	(84)
6.67003049 8.46457003 8.54479744 0.47362343 7.82316863 0.00000000	(85)
7.65961888 8.62289314 3.08930842 1.29888914 9.07314060 0.99999975	(86)
6.92553618 9.56527898 3.31903872 0.90625126 0.05047459 0.00000000	(87)
8.37280996 2.90291560 0.75932105 5.83936924 1.26156560 0.00000000	(88)
5.53902726 1.00000559 9.09693897 4.79463708 6.13822152 0.00000000	(89)
8.68152051 0.42477901 6.65278905 0.32830017 1.88365218 0.00000000	(90)
3.76046202 7.82275308 6.92788531 5.51385133 4.12262554 0.00005492	(91)
2.48968892 8.85383149 9.93119082 8.91150521 8.84306763 0.00000000	(92)
5.81738375 3.13821843 1.54381058 4.02720292 1.70249501 0.00000000	(93)
4.96373047 6.98913134 4.13531109 5.66829691 1.47380956 0.00000000	(94)
7.73993388 3.48273939 4.80460845 5.52566701 5.28385042 0.00000052	(95)
4.77226199 8.38660235 0.46127515 9.71949606 6.08474047 0.00000000	(96)
7.03000920 9.15283899 4.05859159 3.63404328 2.41098812 0.00000000	(97)
4.22289482 2.84755458 8.87244084 3.31339366 8.95512563 0.00000000	(98)
6.23559796 5.85379716 5.99131744 6.55685655 5.11281981 0.00000261	(99)
