4.40084642 1.98726122 10.79046092 -0.11461158 13.64301793 0.00000000	(0)
9.20884310 10.53542512 4.39875344 1.03477033 10.41889030 0.00000000	(1)
8.28619976 1.30948924 5.55441723 1.44591228 -3.53931693 0.00000000	(2)
13.90164783 -1.37036412 11.32370740 -1.22617691 9.53068588 0.00000000	(3)
5.83844732 1.31396037 9.51410864 2.21095426 0.74061061 0.00000000	(4)
10.39915864 -2.88165054 9.42008398 7.00253093 -0.09686702 0.00000000	(5)
5.45234124 -0.35667834 7.93555499 -2.28933141 0.80032516 0.00000000	(6)
8.65200079 5.18474927 4.07318577 12.28141061 5.71179301 0.00000000	(7)
4.25716565 2.58660530 5.90385129 6.02538148 6.46880034 0.99817672	(8)
14.45979618 4.13551198 5.01253249 17.28056429 0.69664109 0.00000000	(9)
1.86468070 -3.18638179 4.00603052 -0.40688591 6.06584788 0.00000000	(10)
5.97120930 4.28374822 3.75121961 7.10425027 0.83678901 0.00000000	(11)
8.03253030 5.74734269 5.65672280 5.65329183 1.84704752 0.00000000	(12)
9.41473067 -2.97105747 6.22664714 12.27706494 5.97648393 0.00000000	(13)
3.15446569 7.13955022 6.93751029 2.32968461 2.56216022 0.00000000	(14)
11.97153431 1.76133841 4.37522446 2.72221560 7.95422650 0.00000000	(15)
7.46991234 6.63365025 1.75562670 9.54084110 2.06471189 0.00000000	(16)
5.89694274 1.13236123 5.84800083 2.11548257 6.75363127 0.00000000	(17)
-1.90750648 3.37559597 7.39885209 5.17792209 12.86366863 0.00000000	(18)
7.47428506 7.15127039 10.42482142 3.91375964 7.81744285 0.00000000	(19)
6.38361232 0.85396541 -2.85757566 5.88564552 4.33425475 0.00000000	(20)
3.14099950 5.53122159 4.18903820 7.97930199 4.30190968 0.00000000	(21)
4.00731441 3.57484720 6.34901225 7.57321033 3.59412414 0.00000000	(22)
-2.98234191 4.65622507 1.77770962 5.33261649 1.03219698 0.00000000	(23)
7.99911974 4.79704845 4.78824792 9.09409125 3.37701664 0.00000000	(24)
14.38027629 5.82487645 -3.14221674 -0.72124397 4.31938402 0.00000000	(25)
3.20206468 4.47389978 -3.90277584 8.93796814 9.72881725 0.00000000	(26)
9.53094816 -5.09716431 6.08317928 6.18655714 2.93218808 0.00000000	(27)
6.56657764 4.39500797 5.98734319 7.51188450 10.44745694 0.00000000	(28)
13.42877054 11.45391545 0.73558859 1.55924419 -4.65336461 0.00000000	(29)
7.68043087 10.99660207 11.62242871 -0.05952503 10.22794829 0.00000000	(30)
4.15723870 2.87388989 -2.39068297 4.30825104 -0.54243128 0.00000000	(31)
5.12077843 0.19574979 5.41870188 0.74100226 -0.84775200 0.00000000	(32)
4.26213070 5.64958976 5.43077454 -2.90862983 2.09066496 0.00000000	(33)
0.96871430 -3.62859458 6.02864266 7.28755071 -2.82438007 0.00000000	(34)
4.78504381 10.56636092 8.94895096 6.41251783 -4.50429371 0.00000000	(35)
5.12478272 5.38199340 8.83185633 2.49220195 1.39870675 0.99141814	(36)
-4.31961780 -1.69677986 -6.69058888 11.33723549 -4.96027797 0.00000000	(37)
-2.21107249 5.80870959 3.69860222 8.18503737 5.09379637 0.00000000	(38)
12.35365862 12.59227668 4.74603046 6.28227930 2.26935526 0.00000000	(39)
5.05221148 1.40643981 0.82898541 6.06133681 -1.50387680 0.00000000	(40)
-0.73743139 9.40137618 7.34458555 4.57967324 1.40503132 0.00000000	(41)
