7.63306676 4.99997375 5.41639559 7.96038585 4.08347151 0.96711817	(0)
5.07270692 0.19095382 4.96751236 9.71511523 2.73598116 0.98328130	(1)
1.94236684 3.13125821 9.19196121 1.72037257 -0.58702605 0.00000573	(2)
0.28347760 5.36670215 9.04794282 11.37780319 1.80014544 0.00000052	(3)
9.64683302 3.77055093 2.86114150 6.69242770 -1.28305845 0.00000000	(4)
6.53308152 1.35837702 6.36333179 1.28608771 11.99848628 0.00000000	(5)
10.15825719 -1.89739499 7.81990377 12.77089044 -0.92599052 0.00000000	(6)
1.82454982 5.55121481 0.36199002 5.99116921 1.65761210 0.97528439	(7)
3.98454150 1.20693856 9.21004737 11.10178324 3.64467537 0.00000000	(8)
2.01363771 3.37165323 16.10744406 6.18857002 6.24142600 0.00000000	(9)
4.25660113 8.26243906 3.41271137 5.22925014 5.53357004 0.99198211	(10)
2.43186128 8.53193521 7.52403659 5.46759969 6.51217964 0.97185365	(11)
7.59723637 9.44973167 0.73138219 8.17201800 8.67591074 0.00000000	(12)
2.04669785 6.39264214 13.77327990 -0.47793549 -4.47794576 0.00000000	(13)
7.37433939 3.27224967 8.74194983 3.69682215 10.74434193 0.00000127	(14)
10.29710578 0.39677791 3.92819307 13.45071690 10.37022084 0.00000000	(15)
6.82284587 1.40462465 5.97611827 7.27398714 5.22333715 0.98368465	(16)
10.76952501 -1.38027936 4.50851010 4.80101462 -1.42830792 0.00000000	(17)
10.42246538 2.47354714 10.89631587 5.03410420 10.12368282 0.00000009	(18)
4.94013004 2.18417427 7.13350639 1.53143541 2.01660747 0.99047463	(19)
6.11304211 -0.38434243 10.23038347 5.22449912 2.83913819 0.00000026	(20)
5.50856873 6.24936870 8.50831097 4.67536116 12.21783560 0.00000000	(21)
10.16055278 12.48368359 -0.40942029 5.16676761 0.92836993 0.00000000	(22)
4.74208713 8.12281686 5.56542614 6.04985422 -0.40655081 0.00000000	(23)
13.29025478 8.22095003 3.80300955 6.71940209 8.90259356 0.00000000	(24)
9.45903429 6.04329296 4.25537133 7.12354197 7.51012390 0.00051383	(25)
11.46227816 1.17201673 0.92188002 4.50972089 6.41427723 0.00000083	(26)
8.02814341 12.11542421 6.56205784 2.34460455 7.34215366 0.00000000	(27)
6.64226733 3.88495839 -1.49131988 0.68361468 1.54296801 0.00000000	(28)
3.46378114 12.49255993 6.97292923 12.61769819 6.26010349 0.00000000	(29)
0.58838010 5.98867170 4.98973225 7.51883364 7.04184039 0.00000000	(30)
2.41455949 6.22554934 0.13635053 4.27676338 7.57865046 0.96170616	(31)
8.51159541 7.34933754 4.80729593 4.96030754 5.86487198 0.00000510	(32)
6.77499055 2.19963014 -1.24690338 5.12959911 7.02340708 0.00000039	(33)
4.92443278 6.36160545 5.74229118 3.86059578 7.32108411 0.98970055	(34)
6.41822549 3.19129427 5.10662789 0.67822812 -0.85220036 0.00000000	(35)
2.26333634 12.22269164 6.78610302 4.59790709 5.73789849 0.00000000	(36)
7.88825742 0.81288853 1.24673787 4.62397179 1.56312704 0.97236601	(37)
1.80283709 3.71212293 7.87599569 2.68375110 12.52192664 0.00000000	(38)
4.26531056 -0.00853408 6.06060719 4.31600926 -2.09689079 0.00000000	(39)
5.71922103 5.94110985 2.62498341 5.67798793 6.54640605 1.00934553	(40)
5.86925526 5.60565051 4.51686441 6.04563201 -1.24180054 0.00000000	(41)
4.57207234 8.69995735 -2.27247841 4.24756104 -1.48721157 0.00000000	(42)
7.16289772 -0.89983004 7.37297184 6.50307370 1.85887282 0.00000000	(43)
4.26299695 -0.70620243 1.01930539 3.02395255 3.99808226 0.00000296	(44)
0.37739792 0.88350807 2.76556386 -1.56434730 0.79605560 0.00000000	(45)
11.38691131 0.66116064 5.69408429 9.05695008 -4.48865814 0.00000000	(46)
7.85029995 10.73730667 7.57587332 1.41713592 3.30664248 0.00001035	(47)
2.32207316 4.87629173 0.81669136 0.86588427 5.92150727 0.95912787	(48)
6.26201578 1.92977288 4.53568392 -1.06908407 6.20526290 0.00055409	(49)
2.30390889 11.68724718 -2.61665293 11.42920443 7.61092096 0.00000000	(50)
0.80547829 2.42947466 5.42842237 4.75256582 4.10225455 0.95175501	(51)
11.65227272 9.86291540 7.51393092 11.35771937 5.30271532 0.00000000	(52)
8.54270391 9.61970786 10.15799614 5.81904461 -4.29529140 0.00000000	(53)
4.75592421 -3.14121409 3.66020768 5.95663226 8.19795627 0.00000002	(54)
6.77893038 5.90979767 0.18595555 -1.61086354 6.66417912 0.00000689	(55)
12.33055504 9.94835475 5.17190545 5.88836727 3.08745407 0.00000000	(56)
2.80218875 13.15652592 -0.80929452 9.02188804 9.21243752 0.00000000	(57)
11.26462120 3.37940369 1.22472936 -4.45017206 2.79786723 0.00000000	(58)
6.27592989 8.85037015 10.78593550 -0.92903252 5.05742258 0.00000000	(59)
8.41086801 9.19379054 7.67848559 8.12726034 6.45149454 0.00006434	(60)
7.86285117 -2.82581607 11.34725046 8.11998368 7.75107754 0.00000000	(61)
5.36886025 5.66242974 2.96785343 8.22238647 -0.40795583 0.00033703	(62)
8.93427424 -1.65348839 8.49800802 5.14269353 1.78938249 0.00000000	(63)
4.52356297 5.15708900 1.62340430 7.85972565 7.50435965 0.00002391	(64)
2.58337171 1.26095497 3.73072881 11.72687066 -1.52682473 0.00000000	(65)
2.09497711 2.11989875 1.17968860 8.16851429 10.01930402 0.00000132	(66)
8.86778071 4.16798634 5.13769290 7.38443404 3.76193992 0.00000056	(67)
2.91391506 5.53216677 3.54651860 7.52486126 4.61251410 0.98491333	(68)
9.52391537 11.67533305 6.24935236 9.53701658 6.27075371 0.00000000	(69)
8.06342677 1.84394435 6.45735862 5.90201618 6.88203290 0.98193651	(70)
1.12273665 6.45425316 0.32332444 -0.91090532 6.18711140 0.00000000	(71)
5.79840816 4.18345885 3.98405728 -1.68702984 3.24482608 0.00000014	(72)
6.75380823 3.03802054 7.83137052 5.09655537 1.78799543 0.00001718	(73)
3.09713460 1.88891921 4.21330673 5.33442142 3.80188808 0.00172523	(74)
4.42192359 -0.74475191 5.34021122 3.25187032 2.11387079 0.00000000	(75)
1.48923762 7.42755675 9.88698876 -0.62861868 6.80321390 0.00000000	(76)
0.69810238 3.62845080 4.70983595 3.15202594 0.92172450 0.99560512	(77)
14.91092439 2.56670519 9.16093216 3.78862674 5.48731816 0.00000000	(78)
9.23368802 -3.50911785 7.29811554 3.40442757 8.10086872 0.00000000	(79)
10.06511130 1.61244487 7.13163826 5.04709080 10.05369160 0.00000000	(80)
3.56296090 8.75059121 3.74251569 11.68173642 7.62174547 0.00000004	(81)
7.04395697 9.18739492 1.42013729 6.71422538 7.93722770 0.00046749	(82)
9.50611672 11.57299779 -0.86964351 4.16422903 4.30222159 0.00000000	(83)
0.37679894 3.73563463 9.16888570 2.68406936 0.93985933 0.00000075	(84)
5.59196463 4.84102369 4.21044122 -3.34419930 10.15973991 0.00000000	(85)
10.01985781 -0.33203956 8.94274004 11.71505214 0.90580322 0.00000000	(86)
1.39572739 1.30199315 9.80263743 3.68603344 6.71485270 0.00012733	(87)
7.83737329 8.66878737 3.83217252 8.29310037 -2.17160379 0.00000005	(88)
2.09778235 4.28295784 1.28932119 6.12447646 1.07177169 0.00000014	(89)
8.75198357 9.54555708 1.70225925 -0.04496360 5.75101054 0.00000349	(90)
-2.79611797 4.59364743 9.16927375 8.42537356 8.03364348 0.00000000	(91)
11.92646329 6.82167922 -3.97683136 5.76710558 8.05144369 0.00000000	(92)
