0.49617615 7.29707466 6.08987917 0.20187436 0.98191709	(0)
9.06199744 7.27659564 5.70270283 2.87409758 1.40610375	(1)
8.05231095 3.37597059 3.63956281 2.48045774 1.03061317	(2)
3.58225685 3.42608336 4.85287921 0.87872931 0.98664805	(3)
4.96089382 8.83121212 5.19989643 2.03171319 0.98170572	(4)
0.69913636 9.63840704 6.71148031 2.54393979 1.66689406	(5)
8.78695961 9.20911487 3.16402426 5.81828329 0.97671611	(6)
1.53641218 9.38472262 0.04771231 7.59391575 1.04497552	(7)
0.07542088 5.09612649 7.07919902 9.80440276 0.98568425	(8)
1.35561664 1.89494962 9.60028015 1.71368473 0.00000088	(9)
9.49090723 -3.39654767 2.52251900 2.12469031 0.00000000	(10)
4.71613315 7.08838467 4.34602587 3.54950090 1.01099038	(11)
5.34193348 4.97956538 11.10275993 11.83729880 0.00000004	(12)
4.99116136 5.42928808 3.84544665 4.78255679 1.00261390	(13)
8.65276664 0.88953344 -0.24276245 0.99351295 0.00182101	(14)
7.82526126 -0.75301089 3.80846034 6.13716678 0.00011582	(15)
6.86187183 5.76063996 0.72190449 7.29588966 0.99031748	(16)
4.30240922 9.50750046 0.75548853 6.01831665 0.96939994	(17)
7.46723187 7.85386438 3.56947978 6.30445709 1.00824177	(18)
4.99094182 7.20326899 5.24366768 3.50969534 0.95199322	(19)
5.92461938 7.40816576 0.50014328 3.20045998 0.98781399	(20)
6.58556152 5.53377489 6.61126262 -4.04065930 0.00000000	(21)
5.19795773 0.66599371 1.91524234 3.42636454 1.04691711	(22)
2.40368384 2.62143889 5.90973290 5.41501543 1.09194529	(23)
3.33118613 2.73986529 7.78323994 1.49301851 0.97868812	(24)
2.92103206 -0.04222956 1.42277344 3.93273744 1.05534743	(25)
2.49179430 8.84356590 2.19964382 2.59108668 0.99185445	(26)
6.54872627 5.16383741 5.66763107 5.18415201 0.99999455	(27)
3.32409626 0.29133729 5.79047353 0.51749646 0.99276208	(28)
-0.04638800 2.20340745 1.07405921 8.08546677 0.98211380	(29)
5.54815263 8.81891943 4.79268590 6.85245933 0.98704480	(30)
8.96556718 4.76589506 0.10821372 8.14474776 0.98595600	(31)
3.12280301 7.63299461 7.77425036 9.63226297 1.14756504	(32)
7.50640528 4.78875471 1.77388645 4.01526684 0.99932395	(33)
3.56257807 1.16724022 4.87605700 1.95483760 0.97850307	(34)
6.48385053 2.90128885 2.77434619 9.58323851 0.99158240	(35)
0.60996347 2.24559621 2.99901815 9.04136674 0.98490327	(36)
8.94023179 6.53319738 6.30605213 8.83994037 1.21300774	(37)
1.36686039 8.47492702 9.26079830 3.75146084 0.95231027	(38)
1.29781276 8.32601008 4.74502888 1.57678874 1.87152901	(39)
4.13220087 0.73987949 7.17501139 2.28662895 0.99348558	(40)
-0.43403890 10.75027889 9.69005412 5.71995097 0.00000038	(41)
3.71113523 11.21035641 9.73972561 2.19960621 0.00005415	(42)
8.36991866 5.61591957 8.11600625 5.88600416 1.01579133	(43)
3.08788068 15.59614520 -1.11740863 2.51347986 0.00000000	(44)
8.86648684 2.81583605 6.32128587 9.26635995 0.99906849	(45)
-2.08417252 -0.41594446 0.65114917 12.74741115 0.00000000	(46)
3.29929610 8.65596481 0.68620289 8.57714494 0.00050854	(47)
6.44633938 5.62436398 12.74786933 8.11887616 0.00000001	(48)
7.16374606 17.92260611 10.57533438 5.79817216 0.00000000	(49)
5.90800960 7.03097538 6.97725377 0.25606796 1.03152390	(50)
7.89493364 3.72231714 2.21631886 0.87675041 1.67528278	(51)
3.85329716 0.95777964 7.82255731 10.21175717 0.08163380	(52)
0.20271429 4.81803978 8.58024345 4.20182341 0.99871479	(53)
5.28424462 12.82162278 -1.22818124 4.27725779 0.00000000	(54)
2.78840928 6.26970927 7.81081664 3.19155232 1.01963929	(55)
4.02574262 6.90161357 7.56601637 9.45198182 1.00488830	(56)
0.84481887 8.43917532 7.33861451 2.66712182 0.98018527	(57)
2.36593851 2.22251842 3.16897419 3.67421630 1.11856663	(58)
5.23716839 3.68433617 4.21217957 5.29979828 0.92964009	(59)
1.30189073 9.44565872 8.17319770 1.53879508 0.96922541	(60)
5.82788570 1.62431669 1.47590231 3.40582662 1.02915764	(61)
6.60420822 7.28696550 7.85985513 3.98883018 1.27544445	(62)
5.74081139 2.31509384 9.22718923 5.71385942 1.01691534	(63)
4.03869935 9.52308270 1.00888628 8.13074332 1.53161293	(64)
6.82139050 4.98510711 -3.52966441 3.19009582 0.00000000	(65)
9.62509054 0.50333178 1.96725149 2.68815859 0.99011354	(66)
2.12454159 2.72065598 1.80684977 7.56612944 1.43717604	(67)
12.73914893 -0.45793556 14.93969693 4.34837489 0.00000000	(68)
