2.53645373 2.45123612 8.95818418 2.19929058 0.98671829	(0)
3.13750371 4.24801511 8.27599560 4.08903603 1.03805837	(1)
6.81771601 8.32753037 6.49024339 4.11744183 0.96850182	(2)
2.70715322 5.74204437 3.23534449 6.13336189 0.98552192	(3)
4.91220696 6.69428958 4.78345602 2.16195477 0.99533182	(4)
-0.98221752 14.13400170 3.43472647 -2.37982179 0.00000000	(5)
2.92919015 9.62716504 4.93595160 -0.46315621 0.00000000	(6)
5.95801340 6.29755820 6.74224363 1.47413487 0.98823852	(7)
10.56109255 3.35365908 1.20609702 0.41562657 0.00004204	(8)
10.99254293 5.42197244 9.31749884 8.74453510 0.00000017	(9)
2.83106751 4.52686048 6.79909696 6.80980042 0.99117326	(10)
7.02285781 0.56547584 7.90054516 6.96589649 0.94647410	(11)
1.23727792 2.93671108 2.39124092 9.85198145 0.99074815	(12)
0.91542956 0.41806667 1.08738338 7.61761673 0.98948514	(13)
2.65313628 8.11743647 7.48489917 11.50521690 0.00000003	(14)
9.48679717 4.39781759 7.12854490 1.60729245 0.99532361	(15)
1.16097070 6.04494671 0.87315533 0.30009720 0.98121433	(16)
7.90657957 8.91008093 1.45919840 -4.37467408 0.00000000	(17)
5.16541572 7.64246576 7.63041664 6.63089702 1.78396133	(18)
0.52275241 6.28624039 0.69327684 0.95177028 1.47773137	(19)
7.20750171 6.26573031 1.84255332 0.98067140 0.97301970	(20)
1.16512711 5.83839554 6.90271308 6.26692977 0.02113519	(21)
0.43541431 3.90610362 2.20935355 6.34079926 1.00924826	(22)
3.04435444 13.15335649 8.74402230 1.81963104 0.00000000	(23)
-4.97503586 7.16828389 8.58213398 4.85144795 0.00000000	(24)
14.29602409 4.49063944 8.35258779 -6.97641753 0.00000000	(25)
4.10645300 6.72614296 5.37494390 8.23006413 0.98504598	(26)
-1.57424856 6.57853117 -1.96632246 3.94529670 0.00000000	(27)
9.68175800 9.88485777 8.99278770 9.52021490 0.99083947	(28)
0.16806073 2.34563341 7.84763315 6.05447450 0.97861106	(29)
2.93750288 4.32128926 5.15923528 3.40675667 0.95476058	(30)
4.71364018 4.95286847 8.90857635 6.16961315 1.26034073	(31)
1.15566279 13.89699193 5.33431788 7.47109973 0.00000000	(32)
5.16036090 3.00601539 8.19977161 6.56618039 1.04399949	(33)
2.98639141 7.58012455 3.11150226 5.55087165 0.97332311	(34)
11.08430533 0.18090295 -0.39431546 11.90164905 0.00000000	(35)
2.03756017 1.63478365 2.38321443 5.61853688 1.02717751	(36)
1.96455391 3.56664381 2.67303114 12.50260882 0.00000000	(37)
3.78042474 1.14368657 0.96605844 0.22958926 0.94562542	(38)
1.80470982 0.95356056 2.98202356 0.82867064 0.99107862	(39)
10.50464040 8.34186974 6.51642451 2.48133586 0.00000003	(40)
-2.45469130 6.98933899 3.09124909 4.67036425 0.00000244	(41)
7.95519684 7.51737223 4.27009883 2.82827030 1.44597022	(42)
11.15681598 5.70255853 9.67196703 -2.51335066 0.00000000	(43)
0.01533763 1.65551718 1.76258267 17.18843572 0.00000000	(44)
2.28310540 3.80080305 2.00911606 12.05106963 0.00000002	(45)
-2.87324266 0.31624494 -2.90811465 1.15115173 0.00000000	(46)
7.01267142 5.66939772 5.58774716 5.53600230 1.16740131	(47)
6.60225348 7.00252572 1.66426677 2.24685269 0.99725059	(48)
11.45557368 7.00199940 4.69251559 7.08219223 0.00000050	(49)
1.24108684 0.90254812 1.09271486 6.54437518 0.95802604	(50)
0.74277703 7.53453577 8.22498695 0.79020544 0.97825270	(51)
7.59119302 6.20346959 3.61094452 2.48621135 0.96892137	(52)
-2.11821563 7.70892721 5.10009575 5.12685165 0.00000001	(53)
6.74505248 7.59280860 11.47969049 5.02488672 0.00000000	(54)
10.43577450 4.77981555 0.80988462 9.17749081 0.00002837	(55)
3.68931150 6.99753344 2.52922251 5.51672938 0.99026722	(56)
0.86111611 5.40158944 4.46647386 1.04095746 0.92823809	(57)
2.24263144 3.27631982 7.66666214 1.23431011 0.98251870	(58)
4.41027545 5.19266514 4.45030797 1.16555395 0.00051946	(59)
3.52626843 2.40564425 1.56934250 4.95109565 0.97168196	(60)
9.53081742 8.06720470 1.59797132 4.86718694 1.00586338	(61)
3.25661691 6.27055099 1.57515125 5.48121569 0.98717860	(62)
4.52729583 6.87928912 2.06781432 0.05002091 0.00004761	(63)
7.50916885 0.18613456 6.52085838 8.62230449 0.99087782	(64)
10.52759859 7.74734092 5.50864830 5.68550571 0.00093267	(65)
9.75427788 8.47254532 8.17097067 5.92995468 0.98920681	(66)
3.32971958 3.24071849 6.22937148 9.54890658 0.98584791	(67)
3.26423794 3.41931862 2.43252967 8.82755576 0.98428710	(68)
-2.45862153 9.27192449 4.19001949 13.71479787 0.00000000	(69)
-0.47732034 8.05727328 0.96259444 -2.25821935 0.00000000	(70)
3.26501739 1.97446873 14.70884169 6.46056637 0.00000000	(71)
-6.33992588 5.01203402 7.90544562 4.16925412 0.00000000	(72)
3.07402167 6.45285110 7.39360705 8.37347400 0.97281942	(73)
8.99806956 5.17714897 6.84056876 6.66017059 0.98935661	(74)
-7.46301954 9.21169065 4.54249813 7.40575451 0.00000000	(75)
16.56647114 1.65497367 6.19818828 0.54872036 0.00000000	(76)
1.52968363 8.18101062 1.28163052 6.52345938 0.95062751	(77)
1.44893648 6.83000379 4.89765449 3.89915052 0.99682459	(78)
8.82307031 8.40979725 2.78693738 9.45209293 0.99719348	(79)
6.02157758 2.92616780 6.29186601 2.96060975 0.99203583	(80)
2.93322497 5.76055839 7.08463587 5.95745932 0.99519002	(81)
8.61945571 0.78434740 1.03234604 4.95614687 0.99974282	(82)
2.05092869 3.94525334 2.72948082 4.47508104 0.99772808	(83)
4.70803793 3.52824925 6.44447021 9.89262577 1.27096441	(84)
7.31861947 0.38530095 -2.49433406 -2.61278510 0.00000000	(85)
2.49065535 9.20715327 3.33914033 9.71349667 0.99895554	(86)
11.66411053 3.58998803 11.40512864 7.00490076 0.00001962	(87)
6.18019378 6.15139877 0.56728824 7.12836035 1.03350122	(88)
4.66175168 5.13050911 0.32755019 2.88781609 1.07778258	(89)
4.51016214 5.74361479 4.72586445 1.90704131 1.00017369	(90)
5.98068547 7.80042493 6.09148614 1.50269110 1.51562675	(91)
11.61010145 7.66377256 10.49669559 4.25933193 0.00000658	(92)
4.01954796 8.85027583 0.09783522 4.28151667 0.99855007	(93)
8.32264699 1.47094195 1.78708299 5.65344804 1.79687667	(94)
7.90566979 4.19555650 2.56679412 4.96272436 1.00110726	(95)
7.73867991 0.81869937 4.18011392 8.00975338 0.99899705	(96)
9.72444182 10.24150374 1.33643295 2.44872926 0.00000000	(97)
5.01781993 3.93202167 1.04574012 4.92549067 0.99749179	(98)
7.29167262 2.51504749 5.43565815 4.06530302 1.00243829	(99)
