8.17010894 5.14722601 2.90831317 2.50950876	(0)
1.58333545 3.82447056 3.09060451 2.46918932	(1)
4.06605968 4.36176407 7.54111006 1.67124721	(2)
6.67321172 3.66454040 2.43604917 1.70155935	(3)
5.51164068 9.01180252 4.73589081 1.17821997	(4)
9.10784383 1.31947739 4.04277180 2.41114868	(5)
1.10740510 2.18794527 4.76592884 1.57805003	(6)
3.98424183 0.58911173 8.07413326 1.49785600	(7)
7.10457456 0.85893296 0.80958794 2.09952653	(8)
6.76728504 4.14772743 9.40289811 1.90708147	(9)
7.64600899 8.50385217 4.17838462 2.36820184	(10)
0.97505787 7.49686251 1.99950266 1.52523675	(11)
8.84919833 3.18419915 5.43284058 1.02919271	(12)
4.85139830 1.92201373 2.41700517 1.84701229	(13)
7.54760616 5.87982720 6.46139395 2.49996536	(14)
3.75919679 6.43530592 9.82904989 1.00994605	(15)
0.65656256 1.78167015 7.69331012 2.65829572	(16)
8.52776827 4.36059027 6.01185683 1.93619998	(17)
1.50656898 2.99088343 6.93121095 2.80801015	(18)
9.04727754 6.92187503 0.11786998 1.00992083	(19)
8.35445189 1.53826615 4.16166640 1.79740012	(20)
8.93744007 7.99432675 0.71604574 2.49321806	(21)
6.18283791 0.43823746 7.89066165 1.94255091	(22)
2.71537800 8.57803834 7.85081537 1.01770973	(23)
1.88245421 8.65743574 3.23112083 1.56695051	(24)
4.96914404 7.68242720 5.01939082 1.07054716	(25)
7.62385163 5.96163287 7.44320339 1.04408652	(26)
1.72220479 6.76407412 4.81218444 1.36595018	(27)
8.90935789 5.85291276 1.62849279 1.00817045	(28)
3.11329312 3.81648572 3.76451748 2.28256787	(29)
3.86767901 5.98571170 6.16946147 1.72517526	(30)
4.60810079 6.56446514 0.43404574 1.11651037	(31)
1.79475762 3.85777309 2.01965536 2.09685953	(32)
4.59419299 3.79932058 6.21605390 1.15223916	(33)
5.80903718 4.24573570 7.30761648 1.64777347	(34)
8.81643925 9.35433868 3.08945432 1.04712155	(35)
8.37642940 6.97232149 5.28196836 1.33613247	(36)
0.90432174 2.41260923 1.73635059 1.86883263	(37)
6.34498712 6.30785014 2.06798715 1.09303301	(38)
7.58305165 1.84956526 2.36300792 1.27676421	(39)
6.34170261 7.14746369 4.31776389 1.59687701	(40)
2.05632473 9.32057320 1.07437202 1.58882124	(41)
7.50741781 1.28258278 4.86794070 1.88082008	(42)
0.04271514 3.09111934 9.51590341 1.00142891	(43)
2.65136526 6.27707941 2.05483184 1.30553831	(44)
9.88955621 1.33935329 6.39620430 1.09132724	(45)
3.43438203 7.29881998 9.27513602 1.67321292	(46)
4.33591864 3.01400643 7.38692258 2.06556391	(47)
5.53472694 8.21357648 8.70225708 1.07452487	(48)
7.14381170 8.75863031 2.27500290 1.24692361	(49)
0.65787792 0.39451409 6.31612597 2.05850785	(50)
4.29841798 4.15903324 7.27492033 1.10581619	(51)
8.49255977 4.50669119 7.63243272 1.69038363	(52)
3.51013326 2.97275957 4.78566452 2.67270662	(53)
4.93429363 2.82262950 1.11750346 1.16892264	(54)
9.67963474 7.99820770 7.66901899 1.34704436	(55)
0.83872668 7.92538753 7.77453310 1.06497664	(56)
7.85415802 8.57286509 8.33745013 1.19763644	(57)
3.25980158 2.35621703 6.85558461 1.05166178	(58)
3.72105691 8.05509852 2.19522632 2.05645173	(59)
0.78055275 8.65919580 4.06182698 1.31245364	(60)
3.01375585 1.25120028 1.57812438 1.93935362	(61)
9.08847531 4.36585084 5.14965889 1.05442186	(62)
5.48602994 9.52214748 1.86588862 1.17027202	(63)
8.83013561 0.30022072 5.37744110 2.44867138	(64)
4.72135726 4.53292875 7.68218424 2.46212457	(65)
1.87010519 0.78569517 1.27567822 1.27487549	(66)
2.38437585 6.37049167 5.45157372 2.33389467	(67)
2.44337055 2.81151645 7.31637520 1.38500454	(68)
3.10888668 2.69498619 3.94817028 1.50808005	(69)
5.47143112 7.78750165 6.96527732 2.54525207	(70)
1.96487451 2.76698684 5.72555444 2.01377111	(71)
0.95107830 4.68624677 1.51596387 1.49165998	(72)
8.63831941 2.51589660 1.36347619 1.48154301	(73)
8.19259301 0.78111925 7.67095620 1.26459634	(74)
6.88353444 3.71304638 7.23737370 2.61760930	(75)
1.59695964 0.63116853 6.95931540 2.65812260	(76)
7.79245282 7.54450280 6.42572326 4.05482804	(77)
5.16027809 8.36972662 8.24433567 1.40954426	(78)
5.96006948 4.91766608 9.17342029 2.01392849	(79)
9.52542637 1.51085442 7.20232835 1.30751440	(80)
8.40753514 6.22420591 4.79283416 1.39630357	(81)
1.76051185 8.19333038 0.30922457 1.76353174	(82)
6.39256085 6.67459302 7.87011753 1.53805377	(83)
6.29675550 8.66214817 1.94715257 1.94826931	(84)
9.46747533 3.95776629 8.65483021 1.05591599	(85)
6.41496788 7.06562964 6.09773377 1.03076309	(86)
4.71601987 0.58901531 6.78579699 1.69425223	(87)
4.60625726 9.27332764 3.66888220 2.35556186	(88)
8.19010001 5.45016057 0.33148110 1.15382078	(89)
9.12428272 1.27460531 3.23496949 1.06233987	(90)
0.45788373 6.14318457 0.98519455 1.09811223	(91)
5.23622531 8.76511979 7.92156230 2.26767405	(92)
6.77814483 2.62069072 9.09524433 3.23248141	(93)
0.31753700 6.14199261 6.30415502 1.00707403	(94)
2.82663211 7.98793853 7.71701709 1.86478168	(95)
5.81531917 4.27994633 1.21088316 1.67738193	(96)
8.07744890 3.12882192 0.21062125 1.04031576	(97)
8.74614588 4.19786881 2.87079882 1.02584592	(98)
1.28692717 7.29254946 7.40080795 2.17216333	(99)
